FECHA,DISTRITO,TEMPERATURA,PRECIPITACION,VIENTO,CÓDIGO,DIRECCION,Codigo Postal
2024-03-06,110,9.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-07,110,8.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-08,110,7.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-09,110,6.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-10,110,8.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-11,110,10.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-12,110,11.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-13,110,12.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-14,110,12.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-15,110,12.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-16,110,13.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-17,110,15.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-18,110,16.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-19,110,18.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-20,110,17.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-21,110,18.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-22,110,19.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-23,110,18.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-24,110,17.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-25,110,12.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-26,110,6.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-27,110,9.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-28,110,11.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-29,110,8.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-30,110,7.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-03-31,110,7.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-01,110,8.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-02,110,10.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-03,110,13.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-04,110,14.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-05,110,17.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-06,110,19.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-07,110,18.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-08,110,14.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-09,110,11.6,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-10,110,14.6,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-13,110,20.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-14,110,20.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-15,110,21.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-16,110,20.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-17,110,16.6,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-18,110,16.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-19,110,15.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-20,110,18.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-21,110,17.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-22,110,13.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-23,110,11.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-24,110,12.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-25,110,13.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-26,110,13.6,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-27,110,11.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-04-28,110,12.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-10,110,22.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-11,110,22.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-12,110,21.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-13,110,21.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-14,110,15.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-15,110,14.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-16,110,13.6,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-17,110,15.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-18,110,16.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-19,110,16.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-20,110,15.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-21,110,15.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-22,110,16.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-23,110,18.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-24,110,20.6,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-25,110,22.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-26,110,22.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-27,110,23.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-28,110,23.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-29,110,26.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-30,110,27.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-05-31,110,22.6,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-01,110,19.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-02,110,20.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-03,110,22.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-04,110,24.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-05,110,26.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-06,110,27.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-07,110,27.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-08,110,20.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-09,110,19.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-10,110,17.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-11,110,19.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-12,110,19.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-13,110,20.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-14,110,23.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-15,110,23.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-16,110,23.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-17,110,23.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-18,110,21.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-19,110,18.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-20,110,16.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-25,110,27.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-26,110,25.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-27,110,27.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-28,110,23.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-29,110,19.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-06-30,110,21.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-01,110,24.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-02,110,24.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-03,110,26.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-04,110,29.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-05,110,30.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-06,110,28.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-07,110,24.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-08,110,26.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-09,110,26.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-10,110,27.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-11,110,29.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-12,110,27.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-13,110,26.6,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-14,110,27.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-15,110,25.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-16,110,26.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-17,110,27.9,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-18,110,29.1,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-19,110,30.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-20,110,29.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-21,110,26.5,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-22,110,27.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-23,110,31.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-24,110,33.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-25,110,33.0,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-26,110,31.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-27,110,31.7,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-28,110,31.8,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-29,110,30.4,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-30,110,31.2,0.0,False,28079110,"C/ Mayor, 72",28013
2024-07-31,110,31.3,0.0,False,28079110,"C/ Mayor, 72",28013
2024-01-01,111,6.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-02,111,6.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-03,111,10.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-04,111,9.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-05,111,7.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-06,111,6.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-07,111,6.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-08,111,5.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-09,111,5.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-10,111,6.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-11,111,5.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-12,111,3.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-13,111,6.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-14,111,8.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-25,111,13.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-26,111,14.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-27,111,14.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-28,111,13.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-29,111,12.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-30,111,10.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-31,111,8.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-01,111,12.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-02,111,12.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-03,111,11.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-04,111,12.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-05,111,11.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-06,111,10.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-07,111,9.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-08,111,10.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-09,111,9.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-10,111,7.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-11,111,5.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-12,111,10.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-13,111,12.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-14,111,13.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-15,111,12.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-16,111,12.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-17,111,12.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-18,111,12.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-19,111,14.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-20,111,13.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-21,111,11.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-22,111,10.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-23,111,6.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-24,111,7.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-25,111,9.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-26,111,8.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-02-29,111,9.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-01,111,8.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-02,111,6.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-03,111,6.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-04,111,9.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-05,111,9.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-06,111,9.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-07,111,8.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-08,111,6.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-09,111,6.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-10,111,8.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-11,111,10.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-12,111,11.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-13,111,13.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-14,111,12.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-15,111,13.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-16,111,13.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-19,111,18.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-20,111,18.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-21,111,18.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-22,111,19.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-23,111,19.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-24,111,17.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-25,111,12.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-26,111,7.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-27,111,8.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-28,111,10.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-29,111,7.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-30,111,7.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-03-31,111,6.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-01,111,8.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-02,111,10.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-03,111,13.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-04,111,15.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-05,111,17.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-06,111,19.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-07,111,18.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-08,111,13.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-09,111,11.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-10,111,14.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-11,111,19.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-12,111,20.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-13,111,21.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-14,111,21.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-15,111,22.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-16,111,20.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-17,111,16.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-18,111,16.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-19,111,15.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-20,111,18.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-21,111,17.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-22,111,13.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-23,111,11.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-24,111,12.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-25,111,14.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-26,111,13.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-27,111,11.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-28,111,12.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-29,111,13.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-04-30,111,13.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-01,111,10.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-02,111,10.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-03,111,13.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-04,111,16.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-05,111,16.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-06,111,15.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-07,111,16.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-08,111,17.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-09,111,20.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-10,111,22.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-11,111,22.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-12,111,22.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-13,111,22.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-14,111,15.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-15,111,14.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-16,111,13.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-17,111,15.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-18,111,16.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-19,111,16.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-20,111,15.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-21,111,15.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-22,111,16.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-23,111,19.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-24,111,20.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-25,111,22.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-26,111,23.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-27,111,24.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-28,111,24.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-29,111,27.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-30,111,27.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-05-31,111,22.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-01,111,19.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-02,111,20.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-03,111,22.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-04,111,24.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-05,111,27.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-06,111,27.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-07,111,27.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-08,111,20.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-09,111,20.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-10,111,17.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-11,111,19.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-12,111,19.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-13,111,21.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-14,111,24.6,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-15,111,23.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-16,111,24.1,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-17,111,24.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-18,111,21.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-19,111,19.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-20,111,17.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-21,111,21.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-22,111,24.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-23,111,24.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-24,111,25.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-25,111,27.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-26,111,25.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-27,111,27.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-28,111,23.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-29,111,19.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-06-30,111,21.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-01,111,24.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-02,111,24.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-03,111,27.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-04,111,30.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-05,111,30.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-06,111,28.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-07,111,24.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-08,111,26.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-09,111,27.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-10,111,28.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-11,111,30.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-12,111,28.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-13,111,26.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-14,111,27.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-15,111,26.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-16,111,26.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-17,111,28.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-18,111,29.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-19,111,31.4,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-20,111,29.8,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-21,111,26.9,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-22,111,29.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-23,111,31.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-24,111,33.3,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-25,111,33.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-26,111,31.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-27,111,32.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-28,111,32.2,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-29,111,30.7,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-30,111,31.5,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-07-31,111,32.0,0.0,False,28079111,"C/ Principe de Vergara, 142",28002
2024-01-01,112,7.0,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-02,112,6.1,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-03,112,10.9,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-04,112,9.9,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-05,112,7.8,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-06,112,7.1,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-07,112,6.6,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-08,112,4.5,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-09,112,6.1,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-10,112,6.6,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-11,112,5.8,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-12,112,4.3,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-13,112,6.5,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-14,112,7.9,0.0,False,28079112,"Avda. Albufera, 42",28018
2024-01-15,112,11.7,0.0,False,28079112,"Avda. Albufera, 42",28018
